SurveyDate,FormalEducation,ConvertedSalary,Hobby,Country,StackOverflowJobsRecommend,VersionControl,Age,Years Experience,Gender,RawSalary,Paid_Job,equal_binned,boundary_binned
4/8/18 0:58,Bachelor's degree (BA. BS. B.Eng.. etc.),7860.0,Yes,India,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,20,5,Not Given,7860.0,1,"(-2000.0, 400000.0]",Very low
9/21/18 6:03,Bachelor's degree (BA. BS. B.Eng.. etc.),150000.0,Yes,USA,7.0,Git;Mercurial,45,8,Not Given,150000.0,1,"(-2000.0, 400000.0]",High
10/14/18 19:29,Bachelor's degree (BA. BS. B.Eng.. etc.),132000.0,No,UK,10.0,Git;Team Foundation Version Control,36,18,Not Given,132000.0,1,"(-2000.0, 400000.0]",High
9/21/18 23:08,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,South Africa,7.0,Subversion,18,17,Male,,0,"(-2000.0, 400000.0]",Very low
3/30/18 21:05,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,Sweeden,8.0,Git,21,9,Male,,0,"(-2000.0, 400000.0]",Very low
2/2/18 9:30,Bachelor's degree (BA. BS. B.Eng.. etc.),107000.0,Yes,USA,7.0,Git,39,13,Male,107000.0,1,"(-2000.0, 400000.0]",High
7/17/18 5:37,Master's degree (MA. MS. M.Eng.. MBA. etc.),40388.0,No,South Africa,7.0,I don't use version control,29,10,Male,40388.0,1,"(-2000.0, 400000.0]",Low
2/11/18 18:25,Bachelor's degree (BA. BS. B.Eng.. etc.),115000.0,Yes,South Africa,4.0,Git,42,10,Male,115000.0,1,"(-2000.0, 400000.0]",High
1/10/18 9:02,Bachelor's degree (BA. BS. B.Eng.. etc.),9540.0,Yes,France,10.0,Git,26,11,Male,9540.0,1,"(-2000.0, 400000.0]",Very low
4/20/18 20:17,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),1000000.0,Yes,Spain,7.0,Git;Copying and pasting files to network shares,44,13,Male,1000000.0,1,"(800000.0, 1200000.0]",Very high
9/21/18 6:16,Some college/university study without earning a degree,8640.0,Yes,Russia,7.0,Git,54,12,Not Given,8640.0,1,"(-2000.0, 400000.0]",Very low
7/6/18 5:49,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,7.0,Git;Team Foundation Version Control,48,10,Male,,0,"(-2000.0, 400000.0]",Very low
2/21/18 10:11,Bachelor's degree (BA. BS. B.Eng.. etc.),83342.0,Yes,Sweeden,8.0,Git,43,12,Male,83342.0,1,"(-2000.0, 400000.0]",Medium
1/5/18 17:02,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),6612.0,Yes,USA,7.0,I don't use version control,18,5,Not Given,6612.0,1,"(-2000.0, 400000.0]",Very low
8/19/18 13:45,Master's degree (MA. MS. M.Eng.. MBA. etc.),12000.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,58,14,Male,12000.0,1,"(-2000.0, 400000.0]",Low
6/17/18 7:19,Some college/university study without earning a degree,102000.0,Yes,USA,5.0,Team Foundation Version Control,37,1,Male,102000.0,1,"(-2000.0, 400000.0]",High
2/19/18 21:02,Bachelor's degree (BA. BS. B.Eng.. etc.),122300.0,Yes,Sweeden,10.0,Git,35,7,Male,122300.0,1,"(-2000.0, 400000.0]",High
9/7/18 0:47,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,7.0,Subversion,18,14,Not Given,,0,"(-2000.0, 400000.0]",Very low
1/11/18 19:39,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Sweeden,7.0,Git;Subversion;Zip file back-ups,23,13,Male,,0,"(-2000.0, 400000.0]",Very low
3/21/18 3:32,Bachelor's degree (BA. BS. B.Eng.. etc.),68500.0,Yes,France,2.0,Git,28,19,Male,68500.0,1,"(-2000.0, 400000.0]",Medium
6/15/18 0:23,Master's degree (MA. MS. M.Eng.. MBA. etc.),36720.0,Yes,India,7.0,Git,48,6,Not Given,36720.0,1,"(-2000.0, 400000.0]",Low
7/12/18 16:22,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),75000.0,Yes,Sweeden,7.0,Git,50,5,Male,75000.0,1,"(-2000.0, 400000.0]",Medium
2/14/18 18:33,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,10.0,Team Foundation Version Control,30,5,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/16/18 11:51,Some college/university study without earning a degree,75008.0,Yes,USA,7.0,Git;Subversion,23,11,Not Given,75008.0,1,"(-2000.0, 400000.0]",Medium
5/30/18 19:38,Bachelor's degree (BA. BS. B.Eng.. etc.),42348.0,Yes,India,1.0,Git,44,10,Female,42348.0,1,"(-2000.0, 400000.0]",Low
5/24/18 4:46,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),58134.0,Yes,South Africa,5.0,Git;Subversion,24,1,Male,58134.0,1,"(-2000.0, 400000.0]",Medium
1/22/18 1:34,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,43,9,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/10/18 20:14,Bachelor's degree (BA. BS. B.Eng.. etc.),34440.0,No,USA,10.0,Git,40,7,Not Given,34440.0,1,"(-2000.0, 400000.0]",Low
7/4/18 12:55,Master's degree (MA. MS. M.Eng.. MBA. etc.),14436.0,Yes,India,6.0,Git;Mercurial,40,12,Male,14436.0,1,"(-2000.0, 400000.0]",Low
9/6/18 8:15,Professional degree (JD. MD. etc.),21228.0,Yes,USA,7.0,Git;Subversion,34,14,Not Given,21228.0,1,"(-2000.0, 400000.0]",Low
6/12/18 5:47,Master's degree (MA. MS. M.Eng.. MBA. etc.),15984.0,No,South Africa,8.0,Git,51,14,Male,15984.0,1,"(-2000.0, 400000.0]",Low
7/2/18 3:45,Bachelor's degree (BA. BS. B.Eng.. etc.),94000.0,Yes,Spain,6.0,Git,35,19,Male,94000.0,1,"(-2000.0, 400000.0]",Medium
8/24/18 14:46,Bachelor's degree (BA. BS. B.Eng.. etc.),120000.0,Yes,France,7.0,Git,36,1,Male,120000.0,1,"(-2000.0, 400000.0]",High
7/2/18 9:44,Bachelor's degree (BA. BS. B.Eng.. etc.),31760.0,Yes,Russia,3.0,Git,51,0,Male,31760.0,1,"(-2000.0, 400000.0]",Low
2/4/18 20:52,Bachelor's degree (BA. BS. B.Eng.. etc.),5424.0,No,South Africa,7.0,Git,38,13,Male,5424.0,1,"(-2000.0, 400000.0]",Very low
1/22/18 15:10,Some college/university study without earning a degree,170000.0,Yes,Russia,10.0,Git,20,19,Male,170000.0,1,"(-2000.0, 400000.0]",Very high
3/15/18 4:06,Bachelor's degree (BA. BS. B.Eng.. etc.),63979.0,Yes,USA,6.0,Git;Subversion,30,9,Male,63979.0,1,"(-2000.0, 400000.0]",Medium
3/28/18 7:34,Some college/university study without earning a degree,7500.0,Yes,India,7.0,Git;Copying and pasting files to network shares,40,18,Male,7500.0,1,"(-2000.0, 400000.0]",Very low
4/6/18 1:07,Master's degree (MA. MS. M.Eng.. MBA. etc.),12000.0,Yes,Sweeden,7.0,Git;Copying and pasting files to network shares,32,12,Male,12000.0,1,"(-2000.0, 400000.0]",Low
8/16/18 22:04,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,36,0,Male,,0,"(-2000.0, 400000.0]",Very low
8/29/18 21:38,Professional degree (JD. MD. etc.),0.0,Yes,South Africa,3.0,Git,40,7,Female,,0,"(-2000.0, 400000.0]",Very low
10/12/18 7:35,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,10.0,Git,37,13,Male,,0,"(-2000.0, 400000.0]",Very low
10/20/18 6:41,Bachelor's degree (BA. BS. B.Eng.. etc.),46200.0,Yes,USA,8.0,Git;Subversion;Team Foundation Version Control,30,17,Not Given,46200.0,1,"(-2000.0, 400000.0]",Low
3/1/18 10:33,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,7.0,Git,18,15,Not Given,,0,"(-2000.0, 400000.0]",Very low
1/11/18 10:08,Master's degree (MA. MS. M.Eng.. MBA. etc.),3756.0,Yes,USA,10.0,Git;Copying and pasting files to network shares;Zip file back-ups,36,7,Male,3756.0,1,"(-2000.0, 400000.0]",Very low
1/15/18 5:52,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,30,14,Male,,0,"(-2000.0, 400000.0]",Very low
2/28/18 8:07,Bachelor's degree (BA. BS. B.Eng.. etc.),76397.0,Yes,UK,8.0,Git;Team Foundation Version Control,36,15,Not Given,76397.0,1,"(-2000.0, 400000.0]",Medium
2/23/18 14:47,Bachelor's degree (BA. BS. B.Eng.. etc.),139154.0,Yes,India,5.0,Git,47,13,Male,139154.0,1,"(-2000.0, 400000.0]",High
7/12/18 21:22,Master's degree (MA. MS. M.Eng.. MBA. etc.),101663.0,Yes,South Africa,5.0,Git;Subversion,19,12,Male,101663.0,1,"(-2000.0, 400000.0]",High
1/29/18 0:52,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),11412.0,Yes,Spain,7.0,Git;Copying and pasting files to network shares,18,10,Male,11412.0,1,"(-2000.0, 400000.0]",Low
7/7/18 7:57,Bachelor's degree (BA. BS. B.Eng.. etc.),60000.0,Yes,France,7.0,Git;Subversion;Copying and pasting files to network shares;Zip file back-ups,34,8,Not Given,60000.0,1,"(-2000.0, 400000.0]",Medium
5/9/18 17:12,Master's degree (MA. MS. M.Eng.. MBA. etc.),52015.0,No,USA,7.0,Git,31,14,Male,52015.0,1,"(-2000.0, 400000.0]",Medium
5/10/18 4:28,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Spain,7.0,Git,33,16,Female,,0,"(-2000.0, 400000.0]",Very low
7/12/18 17:42,Bachelor's degree (BA. BS. B.Eng.. etc.),52872.0,Yes,USA,0.0,Git,35,14,Male,52872.0,1,"(-2000.0, 400000.0]",Medium
6/29/18 21:10,Some college/university study without earning a degree,0.0,Yes,UK,6.0,Git,48,13,Female,,0,"(-2000.0, 400000.0]",Very low
7/24/18 10:07,Master's degree (MA. MS. M.Eng.. MBA. etc.),125123.0,Yes,Spain,7.0,Git;Mercurial,34,15,Male,125123.0,1,"(-2000.0, 400000.0]",High
2/16/18 21:37,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Git,26,14,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/20/18 16:26,Master's degree (MA. MS. M.Eng.. MBA. etc.),4416.0,Yes,Spain,7.0,Git;Subversion;Copying and pasting files to network shares,43,2,Male,4416.0,1,"(-2000.0, 400000.0]",Very low
1/7/18 20:10,Bachelor's degree (BA. BS. B.Eng.. etc.),38893.0,Yes,Sweeden,5.0,Git;Subversion,43,8,Male,38893.0,1,"(-2000.0, 400000.0]",Low
8/14/18 5:33,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,UK,7.0,Git,64,7,Not Given,,0,"(-2000.0, 400000.0]",Very low
7/19/18 5:47,Bachelor's degree (BA. BS. B.Eng.. etc.),4692.0,Yes,South Africa,2.0,Git,27,10,Male,4692.0,1,"(-2000.0, 400000.0]",Very low
5/16/18 11:14,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,India,7.0,Git,18,11,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/17/18 7:12,Bachelor's degree (BA. BS. B.Eng.. etc.),1884.0,Yes,USA,10.0,Git;Subversion,33,14,Not Given,1884.0,1,"(-2000.0, 400000.0]",Very low
9/7/18 6:47,Some college/university study without earning a degree,4128.0,Yes,India,7.0,Copying and pasting files to network shares;Zip file back-ups,52,15,Male,4128.0,1,"(-2000.0, 400000.0]",Very low
10/2/18 16:53,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),23208.0,No,South Africa,3.0,Git,48,13,Male,23208.0,1,"(-2000.0, 400000.0]",Low
5/16/18 0:35,Bachelor's degree (BA. BS. B.Eng.. etc.),100000.0,Yes,Russia,7.0,Git;Team Foundation Version Control,31,12,Male,100000.0,1,"(-2000.0, 400000.0]",Medium
5/16/18 17:04,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),33045.0,Yes,UK,7.0,Subversion,18,18,Not Given,33045.0,1,"(-2000.0, 400000.0]",Low
6/25/18 2:07,Bachelor's degree (BA. BS. B.Eng.. etc.),12132.0,No,UK,7.0,Git;Subversion,48,11,Male,12132.0,1,"(-2000.0, 400000.0]",Low
4/26/18 21:29,Some college/university study without earning a degree,0.0,Yes,Spain,7.0,Subversion,39,13,Male,,0,"(-2000.0, 400000.0]",Very low
1/15/18 8:51,Master's degree (MA. MS. M.Eng.. MBA. etc.),115000.0,Yes,South Africa,8.0,Git,44,4,Not Given,115000.0,1,"(-2000.0, 400000.0]",High
2/9/18 12:34,Professional degree (JD. MD. etc.),45876.0,Yes,Spain,10.0,Git,21,19,Not Given,45876.0,1,"(-2000.0, 400000.0]",Low
8/12/18 7:00,Professional degree (JD. MD. etc.),0.0,Yes,Spain,7.0,Git,44,0,Male,,0,"(-2000.0, 400000.0]",Very low
7/25/18 16:44,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Spain,5.0,Git,31,14,Not Given,,0,"(-2000.0, 400000.0]",Very low
9/24/18 4:30,Professional degree (JD. MD. etc.),15600.0,Yes,Spain,2.0,Git;Subversion,18,18,Not Given,15600.0,1,"(-2000.0, 400000.0]",Low
7/10/18 23:28,Professional degree (JD. MD. etc.),29724.0,Yes,South Africa,8.0,Git,44,27,Not Given,29724.0,1,"(-2000.0, 400000.0]",Low
3/7/18 8:23,Master's degree (MA. MS. M.Eng.. MBA. etc.),41276.0,Yes,South Africa,7.0,Mercurial,25,8,Not Given,41276.0,1,"(-2000.0, 400000.0]",Low
3/19/18 16:51,Master's degree (MA. MS. M.Eng.. MBA. etc.),17628.0,Yes,UK,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,28,8,Not Given,17628.0,1,"(-2000.0, 400000.0]",Low
6/22/18 22:17,Master's degree (MA. MS. M.Eng.. MBA. etc.),36716.0,Yes,France,7.0,Git,35,13,Female,36716.0,1,"(-2000.0, 400000.0]",Low
8/3/18 7:06,Some college/university study without earning a degree,200000.0,Yes,South Africa,10.0,Git,18,20,Male,200000.0,1,"(-2000.0, 400000.0]",Very high
8/12/18 16:09,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,USA,7.0,Copying and pasting files to network shares;Zip file back-ups,47,21,Male,,0,"(-2000.0, 400000.0]",Very low
7/22/18 3:10,Bachelor's degree (BA. BS. B.Eng.. etc.),10476.0,Yes,UK,5.0,Git;Subversion,57,19,Male,10476.0,1,"(-2000.0, 400000.0]",Low
3/5/18 12:23,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,India,7.0,Git,41,6,Male,,0,"(-2000.0, 400000.0]",Very low
6/3/18 19:17,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Git,37,7,Male,,0,"(-2000.0, 400000.0]",Very low
4/26/18 12:03,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,43,15,Male,,0,"(-2000.0, 400000.0]",Very low
2/25/18 8:56,Bachelor's degree (BA. BS. B.Eng.. etc.),42672.0,No,USA,5.0,Team Foundation Version Control,29,9,Male,42672.0,1,"(-2000.0, 400000.0]",Low
7/31/18 9:56,Some college/university study without earning a degree,23614.0,Yes,India,7.0,Git;Team Foundation Version Control,46,15,Male,23614.0,1,"(-2000.0, 400000.0]",Low
2/1/18 11:46,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,South Africa,8.0,Git,18,14,Male,,0,"(-2000.0, 400000.0]",Very low
1/16/18 19:10,Master's degree (MA. MS. M.Eng.. MBA. etc.),58752.0,Yes,Russia,7.0,Git,18,11,Male,58752.0,1,"(-2000.0, 400000.0]",Medium
2/17/18 3:11,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),38184.0,Yes,India,7.0,Git;Copying and pasting files to network shares,32,10,Male,38184.0,1,"(-2000.0, 400000.0]",Low
10/2/18 4:29,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,UK,7.0,Git,18,8,Male,,0,"(-2000.0, 400000.0]",Very low
2/10/18 19:49,Master's degree (MA. MS. M.Eng.. MBA. etc.),64620.0,Yes,India,7.0,Team Foundation Version Control,21,15,Male,64620.0,1,"(-2000.0, 400000.0]",Medium
10/19/18 2:56,Master's degree (MA. MS. M.Eng.. MBA. etc.),960000.0,Yes,USA,10.0,Git;Subversion;Team Foundation Version Control,34,9,Not Given,960000.0,1,"(800000.0, 1200000.0]",Very high
6/7/18 22:02,Bachelor's degree (BA. BS. B.Eng.. etc.),3000.0,Yes,Spain,7.0,Git,30,5,Not Given,3000.0,1,"(-2000.0, 400000.0]",Very low
3/13/18 11:40,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,6.0,Git,18,7,Not Given,,0,"(-2000.0, 400000.0]",Very low
3/17/18 17:13,Bachelor's degree (BA. BS. B.Eng.. etc.),39768.0,No,Spain,7.0,Git,43,15,Male,39768.0,1,"(-2000.0, 400000.0]",Low
7/30/18 21:12,Professional degree (JD. MD. etc.),22030.0,Yes,Russia,9.0,Git,39,8,Male,22030.0,1,"(-2000.0, 400000.0]",Low
2/18/18 20:52,Bachelor's degree (BA. BS. B.Eng.. etc.),120000.0,Yes,Russia,5.0,Git,55,15,Not Given,120000.0,1,"(-2000.0, 400000.0]",High
4/27/18 22:38,Some college/university study without earning a degree,0.0,Yes,Sweeden,7.0,Git,18,0,Male,,0,"(-2000.0, 400000.0]",Very low
1/4/18 22:07,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,Spain,6.0,Git;Subversion;Copying and pasting files to network shares;Zip file back-ups,36,12,Male,,0,"(-2000.0, 400000.0]",Very low
8/2/18 9:32,Bachelor's degree (BA. BS. B.Eng.. etc.),57000.0,Yes,USA,5.0,Git,25,9,Male,57000.0,1,"(-2000.0, 400000.0]",Medium
7/2/18 1:01,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,10.0,Git,55,8,Male,,0,"(-2000.0, 400000.0]",Very low
4/11/18 8:40,Some college/university study without earning a degree,0.0,Yes,Sweeden,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,35,15,Male,,0,"(-2000.0, 400000.0]",Very low
4/4/18 23:49,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,Russia,8.0,Git;Subversion,30,4,Male,,0,"(-2000.0, 400000.0]",Very low
10/16/18 1:48,Bachelor's degree (BA. BS. B.Eng.. etc.),14089.0,No,Sweeden,4.0,Subversion,46,9,Not Given,14089.0,1,"(-2000.0, 400000.0]",Low
8/1/18 7:30,Bachelor's degree (BA. BS. B.Eng.. etc.),4332.0,No,France,10.0,Git;Team Foundation Version Control,73,7,Male,4332.0,1,"(-2000.0, 400000.0]",Very low
3/5/18 11:35,Bachelor's degree (BA. BS. B.Eng.. etc.),85000.0,Yes,India,7.0,Git;Team Foundation Version Control,62,10,Not Given,85000.0,1,"(-2000.0, 400000.0]",Medium
5/24/18 11:00,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,5.0,Subversion,42,7,Not Given,,0,"(-2000.0, 400000.0]",Very low
7/21/18 2:39,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,USA,7.0,Git,48,14,Male,,0,"(-2000.0, 400000.0]",Very low
6/11/18 13:25,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),92000.0,Yes,South Africa,7.0,Git;Subversion;Team Foundation Version Control,28,19,Not Given,92000.0,1,"(-2000.0, 400000.0]",Medium
5/11/18 11:46,Bachelor's degree (BA. BS. B.Eng.. etc.),140000.0,Yes,Spain,7.0,Git;Subversion;Zip file back-ups,48,5,Male,140000.0,1,"(-2000.0, 400000.0]",High
2/1/18 19:13,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,India,7.0,Git,18,5,Not Given,,0,"(-2000.0, 400000.0]",Very low
10/1/18 5:54,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,UK,7.0,Git,42,13,Male,,0,"(-2000.0, 400000.0]",Very low
3/17/18 10:17,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,52,11,Male,,0,"(-2000.0, 400000.0]",Very low
5/14/18 7:19,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,9.0,Subversion,56,3,Male,,0,"(-2000.0, 400000.0]",Very low
1/15/18 19:55,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,South Africa,7.0,Git,44,10,Not Given,,0,"(-2000.0, 400000.0]",Very low
7/30/18 19:32,Professional degree (JD. MD. etc.),0.0,Yes,France,7.0,Git,54,4,Male,,0,"(-2000.0, 400000.0]",Very low
6/7/18 11:50,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,Yes,France,7.0,Git;Subversion,45,8,Male,,0,"(-2000.0, 400000.0]",Very low
6/6/18 11:09,Master's degree (MA. MS. M.Eng.. MBA. etc.),61194.0,Yes,Sweeden,7.0,Subversion,26,23,Not Given,61194.0,1,"(-2000.0, 400000.0]",Medium
10/10/18 13:57,Bachelor's degree (BA. BS. B.Eng.. etc.),105000.0,Yes,India,7.0,Git,35,8,Not Given,105000.0,1,"(-2000.0, 400000.0]",High
2/14/18 8:50,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,France,7.0,Git;Zip file back-ups,52,13,Not Given,,0,"(-2000.0, 400000.0]",Very low
1/9/18 1:24,Bachelor's degree (BA. BS. B.Eng.. etc.),75880.0,Yes,Sweeden,7.0,Git,33,15,Male,75880.0,1,"(-2000.0, 400000.0]",Medium
9/14/18 12:19,Master's degree (MA. MS. M.Eng.. MBA. etc.),95462.0,Yes,South Africa,5.0,Git,43,13,Male,95462.0,1,"(-2000.0, 400000.0]",Medium
1/6/18 6:56,Some college/university study without earning a degree,42156.0,No,Russia,8.0,Git,20,8,Female,42156.0,1,"(-2000.0, 400000.0]",Low
8/25/18 7:27,Associate degree,0.0,Yes,South Africa,7.0,Git,25,13,Male,,0,"(-2000.0, 400000.0]",Very low
4/30/18 16:32,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Spain,7.0,Git;Subversion,21,12,Male,,0,"(-2000.0, 400000.0]",Very low
4/9/18 21:40,Bachelor's degree (BA. BS. B.Eng.. etc.),4680.0,Yes,Spain,7.0,Git,38,13,Male,4680.0,1,"(-2000.0, 400000.0]",Very low
7/12/18 13:14,Some college/university study without earning a degree,28988.0,Yes,Sweeden,10.0,Git,31,5,Not Given,28988.0,1,"(-2000.0, 400000.0]",Low
9/17/18 18:53,Some college/university study without earning a degree,84448.0,Yes,France,7.0,Git,37,12,Male,84448.0,1,"(-2000.0, 400000.0]",Medium
9/1/18 11:41,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),6612.0,Yes,USA,7.0,Git,41,12,Male,6612.0,1,"(-2000.0, 400000.0]",Very low
9/30/18 19:53,Bachelor's degree (BA. BS. B.Eng.. etc.),2400.0,Yes,France,5.0,Git,71,8,Not Given,2400.0,1,"(-2000.0, 400000.0]",Very low
9/19/18 5:37,Some college/university study without earning a degree,38893.0,No,India,2.0,Git;Subversion;Copying and pasting files to network shares,54,7,Male,38893.0,1,"(-2000.0, 400000.0]",Low
10/8/18 21:25,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,South Africa,7.0,Git,44,8,Female,,0,"(-2000.0, 400000.0]",Very low
7/2/18 9:32,Some college/university study without earning a degree,37428.0,Yes,France,7.0,Git,55,11,Not Given,37428.0,1,"(-2000.0, 400000.0]",Low
2/10/18 4:55,Master's degree (MA. MS. M.Eng.. MBA. etc.),20172.0,Yes,Russia,7.0,Git;Subversion,30,6,Male,20172.0,1,"(-2000.0, 400000.0]",Low
5/7/18 19:10,Associate degree,0.0,Yes,France,7.0,Git,31,7,Male,,0,"(-2000.0, 400000.0]",Very low
2/2/18 10:57,Master's degree (MA. MS. M.Eng.. MBA. etc.),85671.0,No,France,5.0,Git,48,13,Not Given,85671.0,1,"(-2000.0, 400000.0]",Medium
1/24/18 22:59,Some college/university study without earning a degree,37000.0,Yes,Sweeden,7.0,Git;Mercurial,20,12,Transgender,37000.0,1,"(-2000.0, 400000.0]",Low
9/18/18 8:51,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,Spain,7.0,Git;Zip file back-ups,34,2,Male,,0,"(-2000.0, 400000.0]",Very low
1/31/18 12:15,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,10.0,Team Foundation Version Control,44,11,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/18/18 11:33,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),12708.0,Yes,South Africa,8.0,Git,44,7,Male,12708.0,1,"(-2000.0, 400000.0]",Low
1/30/18 22:47,Some college/university study without earning a degree,9360.0,No,India,10.0,Git,48,1,Not Given,9360.0,1,"(-2000.0, 400000.0]",Very low
1/30/18 13:37,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),7200.0,Yes,South Africa,7.0,Git;Zip file back-ups,21,7,Male,7200.0,1,"(-2000.0, 400000.0]",Very low
2/28/18 3:42,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,7.0,Git,62,9,Male,,0,"(-2000.0, 400000.0]",Very low
9/26/18 22:42,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,USA,7.0,Git,43,0,Male,,0,"(-2000.0, 400000.0]",Very low
1/2/18 12:53,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Git,18,4,Male,,0,"(-2000.0, 400000.0]",Very low
10/4/18 12:20,Bachelor's degree (BA. BS. B.Eng.. etc.),13848.0,No,UK,8.0,Git;Team Foundation Version Control,18,10,Male,13848.0,1,"(-2000.0, 400000.0]",Low
4/26/18 23:56,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Git;Zip file back-ups,26,15,Male,,0,"(-2000.0, 400000.0]",Very low
3/29/18 3:53,Bachelor's degree (BA. BS. B.Eng.. etc.),48616.0,Yes,France,7.0,Git,35,10,Male,48616.0,1,"(-2000.0, 400000.0]",Low
1/18/18 16:12,Master's degree (MA. MS. M.Eng.. MBA. etc.),55075.0,Yes,UK,6.0,Git,39,12,Male,55075.0,1,"(-2000.0, 400000.0]",Medium
10/10/18 12:47,Some college/university study without earning a degree,0.0,Yes,Spain,6.0,Git,56,15,Male,,0,"(-2000.0, 400000.0]",Very low
7/14/18 15:58,Master's degree (MA. MS. M.Eng.. MBA. etc.),140800.0,Yes,Sweeden,8.0,Git,18,17,Male,140800.0,1,"(-2000.0, 400000.0]",High
4/9/18 17:55,Bachelor's degree (BA. BS. B.Eng.. etc.),41157.0,Yes,India,3.0,Git,35,13,Male,41157.0,1,"(-2000.0, 400000.0]",Low
10/5/18 15:31,Bachelor's degree (BA. BS. B.Eng.. etc.),69000.0,Yes,Russia,7.0,Git,24,15,Male,69000.0,1,"(-2000.0, 400000.0]",Medium
5/22/18 0:43,Master's degree (MA. MS. M.Eng.. MBA. etc.),95000.0,Yes,Sweeden,10.0,Git,29,20,Male,95000.0,1,"(-2000.0, 400000.0]",Medium
1/3/18 7:51,Some college/university study without earning a degree,78000.0,Yes,India,10.0,Git,55,6,Male,78000.0,1,"(-2000.0, 400000.0]",Medium
