country_id,date,views
33,2022-06-04,17912
90,2022-09-08,2226
82,2022-05-26,24527
67,2021-12-03,16022
82,2022-05-21,7376
99,2021-03-25,7500
42,2021-10-02,20784
52,2021-10-23,17210
68,2022-09-11,6662
76,2021-08-19,13897
92,2021-11-27,18926
77,2021-06-20,6078
119,2021-01-23,16220
105,2022-05-14,1769
46,2021-02-26,7702
22,2022-04-06,22033
16,2021-10-17,13493
64,2022-01-07,18044
107,2022-05-23,6203
27,2022-03-25,21703
4,2021-04-15,3675
34,2021-12-28,3065
53,2022-05-22,13456
49,2021-06-10,19097
2,2021-06-08,22727
33,2021-05-10,2195
74,2022-04-28,24140
50,2021-10-09,2022
29,2022-06-29,18053
116,2021-08-27,17650
30,2022-04-27,8854
74,2021-12-14,7198
96,2022-03-08,11431
65,2021-09-14,22682
117,2021-02-18,16256
32,2022-06-05,23841
97,2022-04-19,23975
28,2021-03-28,1778
118,2022-04-02,15208
101,2021-10-17,1772
17,2021-05-20,18116
93,2021-11-17,8127
54,2021-01-18,9652
4,2021-08-18,5891
104,2021-07-12,14321
32,2021-07-14,3380
32,2022-07-02,23088
39,2021-10-07,10501
47,2022-09-16,12832
13,2021-06-18,21281
4,2021-08-03,22100
42,2022-03-12,24054
120,2021-01-21,1809
19,2022-02-13,24883
48,2021-08-15,23000
105,2021-03-29,18837
65,2021-12-10,9633
14,2022-01-07,6145
16,2021-05-14,21340
87,2022-10-21,6324
99,2021-03-04,8121
78,2021-07-26,18068
8,2021-11-27,3464
116,2022-07-23,15417
100,2021-01-10,16026
14,2022-02-26,3011
94,2022-03-28,24789
8,2022-06-05,12527
121,2022-03-21,15856
73,2021-09-19,8603
97,2021-03-18,24244
41,2021-02-11,14826
1,2021-06-10,2961
35,2021-07-15,11546
113,2022-07-15,3643
102,2021-07-11,13018
64,2022-06-10,9143
6,2022-01-12,10502
119,2021-12-03,15456
20,2021-06-03,10035
3,2021-11-12,23614
73,2021-12-18,15419
93,2022-01-23,17515
75,2022-06-19,6464
110,2022-05-27,3873
108,2022-09-20,6223
104,2021-04-15,11840
90,2022-02-22,11572
33,2021-10-29,20339
9,2021-06-05,5099
113,2021-02-11,14376
105,2021-05-21,5158
24,2021-10-30,4916
50,2022-03-24,20399
112,2021-04-11,22452
1,2021-05-12,20059
83,2021-08-13,23857
93,2021-11-09,21312
36,2022-04-08,16005
17,2022-09-24,13904
43,2022-04-25,3200
29,2022-06-17,7274
30,2021-07-17,15799
104,2021-05-01,17526
114,2021-09-23,8448
67,2021-06-27,10368
44,2022-04-15,15067
18,2022-06-27,11949
91,2022-08-13,8095
105,2021-01-24,14986
61,2021-08-17,23418
104,2022-05-25,6651
112,2022-05-19,19199
33,2022-08-27,16637
25,2021-05-25,10118
77,2022-01-02,9636
87,2022-06-15,16325
32,2022-02-24,2789
10,2021-03-09,12945
97,2022-09-07,7987
48,2021-04-10,22067
53,2021-06-04,21572
64,2022-08-11,12174
48,2021-12-01,10636
18,2021-07-09,14947
56,2022-02-11,14319
117,2022-05-07,23561
111,2021-06-02,5636
101,2022-10-16,16189
17,2021-04-10,11742
121,2021-08-28,13260
1,2021-06-12,12589
21,2022-09-21,13289
2,2021-10-21,17857
50,2021-03-19,10324
101,2021-06-16,5523
55,2022-05-03,20103
65,2021-10-23,14873
27,2022-01-01,7625
84,2021-06-06,14554
55,2021-05-21,3229
61,2021-12-15,22960
110,2022-09-20,21413
59,2021-03-16,8019
123,2022-06-28,19395
44,2021-02-01,5808
35,2022-01-04,3049
81,2021-06-04,24705
114,2021-11-21,12050
97,2021-03-24,22355
32,2021-05-16,20108
116,2022-06-05,16276
52,2021-11-01,4153
78,2022-08-20,5445
56,2022-09-12,10633
8,2021-02-09,3090
47,2022-08-25,1907
59,2021-02-15,2946
1,2021-02-13,17313
18,2022-06-08,8050
74,2022-01-07,18280
20,2022-05-09,24067
74,2022-04-03,9457
61,2022-07-10,9175
28,2022-02-17,12883
62,2022-07-04,1641
72,2022-03-27,7068
88,2021-01-23,18861
83,2021-11-14,21624
72,2022-05-30,2017
1,2022-10-13,7524
118,2022-05-28,10166
105,2022-06-18,1577
36,2022-01-13,15615
122,2021-05-03,8095
108,2021-12-03,21871
69,2022-01-21,22150
32,2021-07-18,19330
59,2021-02-28,3992
101,2022-05-12,12826
110,2022-03-18,15493
108,2022-05-31,22302
112,2022-05-12,23253
44,2021-06-25,22448
6,2021-08-30,19796
74,2021-05-01,20130
8,2021-01-10,15473
36,2021-08-04,16332
91,2021-06-27,2785
87,2021-12-04,12954
50,2022-05-31,24439
94,2022-10-09,8337
29,2021-10-16,2124
39,2021-12-29,5100
36,2022-01-15,17804
14,2021-06-01,9061
81,2021-04-23,22608
110,2022-06-27,21017
53,2022-03-28,8234
90,2021-05-16,9542
69,2021-03-18,16067
81,2021-10-02,23716
87,2022-05-15,16810
100,2021-07-07,7790
91,2021-05-29,23595
102,2022-03-12,10945
90,2021-01-10,19453
12,2021-05-02,9910
50,2021-06-28,14740
121,2022-03-22,10366
101,2021-03-21,23469
61,2021-03-01,16006
87,2021-09-22,13968
78,2021-07-08,5897
56,2022-02-16,8589
41,2022-09-07,19811
23,2021-08-30,13199
46,2022-08-22,17231
36,2022-01-11,18056
63,2021-02-15,15294
108,2021-08-15,17873
13,2022-06-05,7709
36,2022-06-01,6979
53,2022-07-05,18176
99,2022-04-15,1563
57,2022-05-19,1356
63,2021-03-02,17362
15,2022-05-10,9036
72,2021-02-14,5338
102,2021-09-14,22819
55,2022-07-11,14686
81,2022-06-15,8187
64,2022-01-26,12315
85,2022-05-22,15745
102,2021-10-13,7243
82,2022-04-10,1823
105,2021-10-14,4639
43,2022-06-01,14987
11,2021-11-05,21706
40,2021-11-26,13635
112,2021-09-12,4850
19,2022-06-05,2018
55,2021-07-07,14319
13,2022-09-24,9474
48,2022-01-05,22693
56,2022-05-15,14264
120,2022-01-25,7364
46,2021-01-25,12916
66,2021-02-27,18723
17,2022-04-15,4004
58,2022-10-05,9280
20,2021-03-14,10080
22,2021-05-16,5065
61,2022-02-24,17436
43,2021-02-17,21679
103,2021-10-04,12706
2,2022-02-19,7022
12,2021-12-29,3605
81,2022-06-15,11166
92,2021-09-10,9468
108,2022-06-16,6265
103,2022-10-14,11327
112,2021-11-19,24512
123,2022-08-16,18742
89,2021-02-26,20601
86,2021-06-12,1511
1,2022-02-16,17224
34,2021-08-10,10527
16,2021-05-12,12818
97,2022-03-03,4258
88,2021-10-27,14522
73,2022-01-11,10751
95,2021-06-22,3043
87,2022-03-11,7224
3,2021-06-26,9414
123,2021-02-19,24208
92,2021-10-24,24617
109,2022-04-04,13699
117,2021-06-22,20240
57,2022-05-19,2977
24,2021-07-17,23783
57,2022-03-20,15520
13,2021-10-08,8939
72,2022-07-06,5971
9,2022-03-18,5082
70,2022-01-05,1170
62,2022-01-04,12043
112,2021-09-12,13382
87,2021-07-21,14730
1,2022-07-28,7293
54,2021-04-18,11260
27,2022-05-24,22601
7,2021-08-28,12644
44,2021-01-31,14221
6,2021-06-27,12620
70,2021-03-30,6441
59,2022-07-09,20702
4,2021-04-14,12638
27,2021-04-10,2487
57,2021-11-18,2667
91,2021-08-08,23429
11,2022-03-04,22279
62,2021-05-21,7618
8,2021-11-03,23546
95,2022-08-08,6269
121,2021-12-04,24425
123,2021-07-24,8054
89,2022-05-28,20568
4,2021-09-22,13362
8,2022-08-22,21912
104,2022-02-19,8290
111,2021-12-09,6074
21,2021-06-14,7904
42,2022-06-01,20397
43,2021-07-27,11151
88,2021-04-24,10873
9,2021-10-12,3611
86,2022-06-15,12141
70,2021-01-14,12539
54,2021-09-29,19941
51,2022-01-04,9706
38,2021-08-07,3182
89,2021-04-29,22658
24,2022-08-30,19656
69,2021-12-19,18710
6,2021-07-27,2999
99,2021-06-30,12201
78,2022-09-05,22909
15,2021-08-28,7851
16,2021-01-12,20502
4,2022-09-25,12010
86,2021-11-21,19599
123,2021-10-27,23480
63,2022-08-25,16111
7,2022-07-26,23894
109,2021-03-30,10596
58,2022-05-25,2927
85,2022-03-17,6422
37,2022-05-23,20169
121,2021-07-03,5554
18,2022-08-05,13680
105,2022-03-24,14069
73,2022-05-14,21091
2,2021-09-26,12978
23,2021-03-16,22261
54,2022-02-16,12726
58,2022-10-12,10756
5,2021-04-12,11228
101,2021-05-12,18980
81,2022-02-03,17844
78,2022-02-12,16384
65,2022-07-16,12219
24,2021-11-06,8856
10,2021-03-18,12928
31,2021-07-24,6762
85,2022-02-19,21982
46,2022-06-22,16059
91,2022-06-02,22040
9,2022-06-09,7043
59,2022-01-10,24222
74,2022-07-30,24537
117,2022-09-19,7714
21,2021-06-24,23235
68,2022-07-15,1534
71,2022-10-15,16487
4,2021-04-08,15462
15,2021-02-22,16169
103,2021-11-26,10070
17,2022-01-10,19154
43,2021-11-25,17508
20,2022-07-03,24472
42,2021-07-14,1182
43,2021-12-16,14220
43,2021-07-18,13374
7,2022-03-25,9814
56,2022-07-10,13763
97,2022-09-17,13475
117,2021-07-19,11744
17,2021-10-30,2929
39,2021-07-31,13546
73,2021-08-03,5604
121,2021-02-24,2204
86,2021-08-19,20143
98,2021-06-19,4882
121,2022-10-06,9959
116,2022-07-13,23448
64,2022-08-06,4503
84,2022-08-04,21355
43,2022-03-11,24234
59,2021-06-21,4868
41,2021-10-04,11851
114,2022-03-15,6680
42,2021-03-14,5807
99,2021-07-25,6411
4,2021-04-09,18747
5,2021-05-31,3803
77,2022-01-23,5654
103,2022-06-10,4465
38,2021-06-03,12080
39,2021-06-28,1029
98,2021-03-01,20866
91,2022-03-22,16561
111,2021-04-08,6510
119,2022-06-29,3663
86,2021-07-25,19921
11,2022-03-09,14617
116,2022-10-15,16723
9,2021-04-10,14610
60,2021-04-27,24855
38,2022-09-03,18925
123,2022-07-04,14493
111,2022-09-17,13307
95,2021-05-08,20789
47,2021-04-02,7728
35,2022-01-18,23224
61,2022-06-22,7531
79,2021-02-12,12481
113,2022-07-02,21588
91,2021-07-19,19811
53,2021-01-27,15847
104,2022-01-15,11416
26,2021-12-07,3289
11,2022-08-23,4851
11,2022-09-27,15929
36,2021-10-07,6871
40,2022-03-29,8756
31,2021-04-19,6642
29,2022-03-14,20179
81,2022-07-18,17997
40,2022-03-03,4276
112,2021-08-01,5474
71,2021-02-18,14979
109,2022-06-29,17469
68,2021-07-15,1558
34,2022-01-18,12163
117,2021-08-13,10584
118,2022-01-16,11726
61,2022-07-29,14391
53,2021-09-30,3727
11,2021-07-25,10373
97,2022-10-15,16651
92,2022-10-16,24023
110,2021-10-18,3637
5,2021-02-22,13694
84,2021-02-06,20609
95,2022-01-12,4447
12,2022-10-22,3287
69,2021-01-10,12040
109,2022-08-02,1281
76,2022-04-08,6219
110,2022-10-25,14537
44,2021-07-29,19363
122,2021-11-11,20488
47,2021-10-31,13855
93,2022-04-29,23930
81,2021-07-27,14545
51,2022-04-09,19704
110,2022-02-13,19068
6,2022-04-12,18575
123,2021-12-30,17613
87,2022-02-09,13399
64,2021-10-18,12273
86,2021-03-31,18910
1,2022-09-14,13426
100,2022-03-14,4762
90,2021-08-16,17025
25,2021-03-16,8783
14,2021-08-15,23805
44,2021-11-25,21486
15,2021-02-14,13111
122,2021-09-11,16117
103,2022-09-03,8765
101,2022-05-24,24537
99,2022-02-16,20779
85,2022-06-04,18098
52,2022-07-14,16946
61,2021-12-02,6130
57,2021-03-16,8808
44,2021-10-26,13089
11,2021-07-27,19283
109,2021-09-22,13552
52,2021-02-07,22573
45,2021-06-08,6292
26,2022-10-04,21450
63,2022-10-10,13183
68,2021-06-17,3974
45,2022-01-22,11310
112,2021-07-20,3498
55,2021-09-27,3062
101,2021-01-19,12582
45,2022-03-04,2957
41,2021-12-02,20797
55,2021-03-05,1084
112,2021-04-05,2633
78,2022-08-09,10836
2,2022-01-05,23184
94,2021-04-01,8544
62,2022-05-10,24664
25,2022-02-14,21246
52,2021-03-01,23571
106,2022-08-07,17289
91,2021-06-18,14549
123,2022-09-03,2522
55,2021-03-31,12097
79,2021-02-24,23226
61,2022-01-02,23542
92,2022-04-08,1503
50,2022-04-22,5259
119,2021-03-19,12546
88,2022-01-12,21543
4,2022-03-06,20440
122,2022-05-08,14832
46,2022-02-25,22530
87,2021-10-08,4491
78,2021-08-26,20815
12,2021-01-30,17206
110,2021-06-25,9854
76,2021-08-28,22791
58,2021-03-08,9115
12,2022-01-27,10148
15,2022-09-07,9280
33,2021-08-31,1848
28,2022-02-15,2259
102,2021-03-04,9954
83,2022-04-06,22064
83,2022-05-08,19191
38,2021-06-26,15216
80,2021-02-04,24743
51,2022-10-19,11516
58,2022-08-28,12855
64,2022-03-07,9057
107,2022-04-05,17923
99,2021-09-30,7073
95,2021-11-19,2542
115,2021-12-15,20334
19,2021-02-05,22628
110,2021-11-18,23102
74,2022-01-09,21688
104,2022-07-02,4707
69,2022-05-22,22276
36,2021-02-07,17950
119,2022-04-23,22104
104,2022-01-18,2661
17,2021-02-22,22537
23,2022-03-05,3853
27,2022-10-13,16836
33,2022-07-24,17936
16,2021-01-29,11021
28,2021-01-27,14880
67,2021-02-06,14289
57,2021-03-09,10478
14,2022-01-11,10926
71,2021-03-03,23608
95,2022-08-15,24710
21,2021-01-28,4083
81,2021-09-28,16584
54,2022-03-01,13120
100,2022-06-04,3113
47,2022-07-11,4565
45,2021-09-14,15354
118,2021-03-20,1329
64,2021-03-16,14652
5,2021-03-01,3906
120,2022-09-29,2001
46,2022-02-11,10018
13,2021-10-19,6797
106,2022-03-29,24252
84,2022-04-18,13081
106,2021-07-03,19543
115,2022-04-05,16590
29,2022-09-17,13615
23,2021-06-29,16993
114,2022-01-30,5606
61,2021-06-14,20106
103,2021-11-10,4395
74,2022-05-06,6384
59,2022-07-07,14118
52,2021-06-25,20037
38,2021-02-06,13703
90,2022-01-31,21922
85,2021-12-25,21911
65,2021-07-29,8064
91,2022-09-24,14167
94,2022-08-27,3374
57,2021-01-12,19969
11,2021-05-28,22240
11,2021-08-03,16802
90,2022-03-24,19560
71,2021-07-15,23952
53,2022-05-20,5249
59,2021-04-27,13558
95,2022-10-15,20836
116,2022-04-16,15410
12,2022-04-30,13038
118,2022-02-14,4966
96,2022-04-11,10372
1,2022-05-11,24485
77,2021-11-11,2585
113,2022-06-03,7567
54,2021-08-07,22377
118,2021-04-15,3401
27,2021-08-17,14968
20,2022-03-28,17165
4,2021-10-25,24040
40,2022-05-02,23992
96,2022-02-10,8467
82,2021-10-07,18147
122,2022-10-19,21437
61,2022-06-20,20674
33,2021-02-26,2063
87,2021-12-17,17343
2,2021-07-10,4955
79,2021-05-03,17305
91,2022-08-27,16093
32,2022-08-29,11887
42,2022-07-22,22385
92,2021-02-18,21060
74,2021-01-14,22364
39,2022-01-02,12101
7,2022-08-28,2242
2,2022-05-01,24575
40,2022-06-06,9087
103,2021-12-22,14961
83,2021-12-11,18853
104,2021-02-01,17608
31,2022-01-09,4103
4,2022-02-06,21697
74,2021-03-01,19466
85,2021-08-26,15856
89,2022-04-01,6033
10,2022-06-04,1736
96,2022-08-10,12155
50,2021-01-10,16206
89,2022-08-16,1154
99,2021-11-10,20193
94,2021-09-04,22498
10,2021-04-04,15963
19,2021-01-28,20773
101,2022-09-25,1064
118,2022-09-04,21467
49,2021-01-25,21417
42,2021-01-14,3757
108,2022-05-07,5891
34,2021-02-17,7219
22,2022-09-03,1773
47,2022-09-30,24439
11,2022-06-17,6823
79,2021-05-26,7486
40,2022-04-02,4151
42,2021-11-29,6304
72,2021-06-10,5014
34,2021-10-01,23137
82,2022-05-10,22236
72,2021-03-11,13783
6,2022-04-07,15471
55,2022-03-04,1427
80,2022-09-25,5149
6,2021-02-18,10172
25,2021-04-09,2517
90,2021-10-20,3976
104,2021-12-28,21319
113,2022-01-29,20286
67,2021-10-18,8952
104,2022-06-15,14128
102,2022-10-17,5903
57,2021-11-17,7122
63,2022-10-06,3166
90,2022-03-19,20634
49,2022-08-05,12697
60,2021-02-03,23219
30,2021-02-25,20728
66,2022-07-25,13564
61,2022-05-12,10163
12,2021-05-22,3937
22,2022-09-11,8521
57,2021-11-26,19357
68,2021-06-19,23434
53,2022-03-14,2079
92,2021-08-26,4223
84,2021-11-08,1074
122,2021-06-27,21964
12,2021-09-24,14528
84,2021-05-19,13284
115,2022-09-13,17146
57,2021-11-24,7091
44,2021-08-20,12203
3,2022-01-15,24960
86,2022-08-07,23625
112,2022-04-16,6077
65,2022-05-16,20267
34,2022-08-09,17925
100,2022-10-11,12856
31,2021-02-22,22344
35,2021-03-23,5595
40,2021-07-12,18730
114,2021-07-14,19801
75,2021-08-07,18422
106,2021-09-26,3846
100,2022-01-30,12174
30,2022-08-22,9513
73,2021-07-30,16813
120,2022-01-16,19876
34,2022-02-24,16784
91,2022-07-14,12580
52,2021-02-09,24343
13,2022-10-08,23440
34,2022-07-11,4538
114,2022-05-23,1726
75,2021-04-09,1323
97,2022-02-23,19809
81,2022-07-10,1238
5,2022-09-20,13043
84,2021-05-16,4198
106,2021-05-24,17644
41,2022-02-06,24637
44,2022-08-24,17823
19,2022-05-29,23346
105,2022-07-04,21175
12,2021-03-07,15898
42,2021-07-23,4812
29,2021-11-19,8355
119,2022-02-25,21310
23,2022-07-16,22894
19,2021-12-21,22437
117,2021-07-14,15304
47,2021-07-14,15770
118,2021-08-14,2570
32,2021-03-11,17789
83,2022-09-06,12642
17,2021-11-22,13012
8,2021-12-29,9318
39,2021-02-16,10857
76,2021-03-11,9005
29,2022-08-02,8027
1,2021-03-04,11731
34,2021-06-23,14287
109,2021-07-11,19063
105,2022-09-27,3941
18,2021-08-27,18694
106,2021-01-18,9300
83,2021-08-01,4462
13,2021-09-02,18184
24,2022-07-31,3941
10,2021-01-10,19440
73,2022-05-28,16791
92,2022-10-02,13921
53,2021-08-15,7079
59,2022-05-22,10945
120,2021-08-27,14663
55,2021-12-10,8682
11,2022-09-30,21178
16,2021-03-24,23211
7,2021-07-22,8019
61,2022-05-04,19031
50,2022-10-18,4153
54,2021-03-01,3430
104,2021-04-22,4777
57,2022-03-10,2718
23,2021-04-26,18869
4,2021-04-23,10379
45,2022-07-01,19079
2,2022-01-23,12756
32,2021-04-08,15948
34,2021-05-02,15278
10,2022-04-02,5039
68,2021-01-14,17706
48,2022-08-01,14649
82,2021-01-14,16756
117,2021-12-06,2478
109,2021-07-22,9447
80,2021-08-21,11544
82,2022-06-20,9962
61,2022-10-24,21334
8,2021-06-27,15660
43,2021-06-08,3681
1,2022-09-03,18022
109,2021-12-14,8088
66,2021-01-25,14941
117,2022-06-24,23081
11,2021-07-08,10248
119,2021-10-07,16248
103,2021-03-25,8563
27,2021-03-18,6522
18,2022-03-31,9471
70,2021-08-14,5366
59,2021-06-06,6474
4,2022-06-06,13237
3,2022-04-26,19338
95,2021-04-01,21284
19,2021-01-22,4234
53,2021-08-17,13717
48,2021-09-11,13246
32,2021-01-20,24906
44,2021-02-21,24087
44,2022-09-16,22860
20,2022-04-06,23692
8,2021-08-03,12815
16,2021-06-02,13748
117,2022-10-03,17755
11,2021-02-11,15575
47,2022-07-10,23051
73,2022-07-11,7482
109,2021-05-05,23770
54,2022-06-16,13310
56,2021-03-27,20730
101,2021-04-28,5050
92,2021-02-02,3449
121,2021-07-22,3902
76,2022-09-07,23799
25,2022-06-15,11477
106,2021-10-01,1840
75,2022-01-09,3117
32,2021-02-23,9693
120,2022-01-30,22744
20,2022-05-08,2777
2,2022-02-11,8544
40,2022-03-20,9986
98,2021-04-22,19495
76,2021-01-13,23066
15,2021-03-11,12736
88,2021-07-03,16137
14,2022-08-08,16282
12,2021-10-09,13279
1,2021-12-04,20215
13,2021-07-04,7752
94,2021-06-02,17008
9,2021-09-08,7079
13,2022-09-20,22543
40,2022-06-09,1130
11,2022-02-25,19964
63,2022-04-11,13804
92,2021-08-20,12181
9,2022-07-20,10496
54,2021-03-07,6775
121,2022-08-26,20747
21,2021-05-09,7971
43,2022-09-01,17735
43,2022-07-16,23009
42,2022-06-30,1728
49,2021-06-20,14130
101,2022-08-28,8662
77,2022-04-08,14794
20,2021-02-19,21616
74,2022-01-31,22928
66,2021-01-25,10782
63,2022-06-29,17608
36,2021-12-20,22454
4,2022-03-24,11271
17,2021-12-29,2417
74,2021-09-14,13126
4,2021-08-06,9888
53,2021-07-09,22046
38,2022-03-24,22096
65,2021-03-27,17501
15,2021-10-12,4644
2,2021-09-15,19252
43,2021-04-22,5411
70,2021-02-10,8647
71,2022-08-12,20701
54,2022-08-06,4085
77,2022-01-19,19083
98,2022-02-27,9895
33,2021-02-10,22508
87,2022-06-15,20364
101,2021-06-13,10891
97,2022-09-08,1779
3,2022-06-22,23704
35,2021-12-27,9505
26,2021-09-10,1517
21,2021-09-30,21804
79,2022-02-28,21918
18,2022-05-22,15652
42,2022-07-18,14262
40,2022-02-25,22837
29,2021-01-27,21145
98,2022-03-27,24802
41,2021-10-20,24035
25,2022-02-07,2134
66,2021-02-03,22537
27,2021-10-22,21398
15,2021-04-16,20812
113,2021-03-30,19142
33,2022-06-27,19068
122,2021-07-26,14841
57,2022-08-22,24130
60,2021-02-14,7309
103,2021-02-28,12636
111,2022-09-14,19190
109,2021-10-05,1032
60,2022-08-09,2070
13,2021-03-04,14567
117,2022-07-16,3153
107,2022-01-18,12098
37,2021-12-30,11459
108,2022-10-12,11415
110,2021-01-15,12485
120,2022-05-27,6942
118,2022-06-28,12975
39,2021-06-17,2587
123,2022-08-31,18397
77,2022-08-11,19188
59,2021-06-27,6735
61,2021-11-30,11302
123,2021-09-20,1802
28,2022-01-01,22775
69,2022-09-01,11353
2,2022-08-15,7551
29,2022-06-16,7988
8,2022-05-21,19006
42,2021-01-10,21286
115,2022-02-15,24044
71,2022-07-21,17805
5,2021-06-18,19972
89,2022-09-22,15806
45,2021-05-08,21189
26,2022-02-23,8101
9,2021-07-15,2280
94,2021-06-08,8176
19,2021-12-18,7219
114,2022-10-09,7426
66,2022-01-12,22833
71,2021-06-05,21063
33,2021-12-25,21701
115,2021-03-26,17802
88,2021-05-09,22276
106,2021-04-02,10535
106,2021-06-01,14719
51,2021-12-07,7801
13,2021-05-12,5671
102,2021-11-14,21192
6,2022-08-09,22625
94,2021-09-14,17552
37,2022-02-02,16891
76,2022-01-14,10836
86,2021-06-08,13081
30,2021-11-07,8950
61,2021-08-08,24403
50,2021-12-10,9630
82,2021-07-02,18594
122,2021-06-01,21298
66,2022-01-04,4923
59,2021-05-09,24364
98,2021-04-25,24284
12,2022-08-24,6055
41,2022-05-26,13284
3,2021-04-24,1655
111,2021-06-01,10783
28,2021-09-23,19585
9,2021-06-13,17606
102,2021-09-09,13522
33,2021-04-08,9293
112,2021-07-30,23681
68,2021-02-17,3402
27,2022-04-16,4123
89,2021-03-09,6296
85,2022-08-12,6076
50,2022-08-16,19850
29,2021-04-29,23645
53,2021-09-24,16993
44,2022-08-08,15275
56,2022-05-13,14595
99,2022-04-19,3481
72,2022-10-20,22727
96,2021-05-11,9076
17,2022-06-21,21638
15,2021-10-12,24659
96,2022-09-06,5531
79,2022-03-29,16236
123,2022-04-02,11823
3,2021-12-25,5924
115,2021-12-16,15236
90,2022-10-18,10094
120,2021-05-20,19356
63,2021-08-20,2955
19,2022-07-24,9179
79,2021-07-12,6929
102,2021-09-22,12446
39,2022-02-28,6193
8,2022-08-27,14074
72,2021-10-21,18800
70,2022-04-10,9763
109,2022-01-08,6758
49,2021-07-02,14530
95,2021-05-09,4098
103,2021-12-26,15838
1,2021-06-02,7349
121,2021-01-30,2071
82,2021-03-23,8922
97,2021-03-24,9294
64,2022-08-22,13869
75,2021-06-22,18427
53,2022-05-18,5321
5,2022-02-11,5576
89,2021-04-17,16825
121,2021-03-13,8586
17,2022-01-12,20185
40,2021-08-25,8268
57,2022-10-17,16888
51,2022-03-22,11733
116,2021-07-22,1762
79,2021-06-15,24801
49,2022-02-19,11919
123,2021-05-18,5646
89,2021-10-30,24049
3,2022-03-25,13923
119,2021-05-04,4157
74,2021-09-13,14672
79,2021-06-30,7983
80,2021-03-19,9536
74,2022-08-28,2725
123,2022-06-29,18072
76,2021-10-25,19385
10,2022-06-04,9281
117,2022-06-17,11107
28,2022-01-01,19456
8,2021-04-12,24509
57,2022-03-02,4512
7,2021-01-23,24636
9,2021-07-25,18017
28,2021-03-18,18527
13,2022-05-31,12855
55,2022-02-10,18767
77,2021-11-16,2663
34,2022-07-28,4806
83,2021-07-26,23153
91,2022-07-16,9922
114,2022-10-09,13842
9,2021-06-13,20561
58,2022-02-11,14582
86,2021-09-10,4651
1,2021-12-23,15611
104,2021-09-05,15155
71,2021-11-22,19953
6,2021-09-23,21722
103,2021-02-11,17681
61,2022-03-24,19452
6,2021-10-10,22543
15,2022-09-20,12809
39,2021-01-20,14007
16,2022-07-17,21513
105,2021-12-04,2044
87,2022-10-04,5760
75,2021-08-24,10694
11,2022-10-22,17714
78,2021-05-26,6200
93,2021-04-16,15152
22,2022-02-03,3945
63,2021-03-26,16254
49,2021-05-20,13618
100,2021-06-18,19581
104,2022-07-27,10473
108,2021-10-20,23256
117,2021-02-17,6968
74,2021-08-24,10239
1,2022-01-14,12482
21,2022-08-30,21285
116,2022-02-12,13037
44,2021-10-29,11692
91,2022-04-17,15014
20,2021-01-13,8385
9,2021-09-20,13400
42,2021-01-25,17772
44,2021-06-02,20273
49,2021-05-23,8321
67,2022-03-03,12631
20,2022-03-30,17974
108,2022-02-03,16639
57,2022-03-05,15425
56,2021-01-16,19169
35,2021-01-15,8097
92,2022-08-15,12429
11,2021-09-30,14190
54,2022-07-06,2019
48,2021-04-01,11864
5,2021-11-10,21507
11,2021-08-24,14978
84,2022-04-19,24785
84,2022-03-05,15821
4,2021-11-13,20404
25,2021-04-22,14481
73,2022-09-18,5774
92,2022-01-28,17348
28,2021-03-04,1932
18,2021-04-01,8098
24,2021-12-13,4739
117,2021-07-12,3452
27,2022-05-23,5622
37,2021-09-09,16862
72,2022-05-24,14562
91,2022-03-09,15499
86,2021-11-16,10837
88,2021-11-20,16749
114,2022-08-16,22579
85,2021-11-14,17300
97,2021-05-10,4433
59,2021-12-25,21862
83,2022-01-07,16250
14,2022-03-23,1289
111,2022-09-17,22479
63,2021-01-15,2757
102,2022-08-19,18901
41,2022-05-31,6254
6,2021-11-14,10314
23,2022-10-08,11730
77,2021-10-23,13989
41,2021-05-16,11779
88,2022-10-03,12789
40,2021-12-10,9163
43,2021-04-24,17454
29,2021-11-27,14069
109,2022-10-06,19248
84,2022-06-05,18109
79,2022-06-26,6601
93,2021-03-15,21679
98,2021-06-06,11830
